Temporada,Jornada,Posicion_Local,Puntos_Acumulados_Local,Local,Goles_Acumulados_Local,Visitante,Goles_Acumulados_Visitantes,Puntos_Acumulados_Visitantes,Posicion_Visitante,Resultado,Ratio_Jornada_Local,Ratio_Jornada_Visitante,Estado_Tabla_Local,Estado_Tabla_Visitante,Racha_Local,Racha_Visitante,Racha_Puntos_Local,Racha_Puntos_Visitante,Media_Goles,Media_Goles_Local,Media_Goles_Visitante,Goles_Encajados_Local_Acumulados,Goles_Encajados_Visitante_Acumulados,Goles_Marcados_Local_Acumulados,Goles_Marcados_Visitante_Acumulados,Diferencia_Posicion,Rendimiento_Casa_Local,Rendimiento_Fuera_Visitante,Forma_Reciente_Local,Forma_Reciente_Visitante,Porterias_Cero_Local_Acum,Porterias_Cero_Visitante_Acum,Diferencia_Puntos_Local,Diferencia_Puntos_Visitante,Ratio_Goles_por_partido_Visitante,Ratio_Goles_por_partido_Local,Local_Es_Favorito,Visitante_Es_Favorito,Rendimiento_Vistante,Rendimiento_Local,Local_Es_Ofensivo,Visitante_Es_Ofensivo,Local_Es_Defensivo,Visitante_Es_Defensivo
2020,8,5,12.0,6,28.0,10,8.0,6.0,15,1,1.5,0.75,2,3,13,11,2,0,3.0,1.3333333333333333,1.3333333333333333,7,3,7,4,-10,0.055299539170506916,0.07228915662650602,2.0,2.0,22,22,6.0,-6.0,1.0,3.5,0,0,0.06666666666666667,0.7,0,0,0,1
2020,8,8,12.0,3,20.0,8,9.0,3.0,16,1,1.5,0.375,2,3,7,14,1,3,2.95,1.7777777777777777,1.5555555555555556,2,6,8,2,-8,0.04152249134948097,0.014423076923076924,3.0,-6.0,22,23,9.0,-9.0,1.125,2.5,0,0,0.0703125,0.3125,0,1,1,0
2020,8,2,15.0,34,21.0,30,42.0,15.0,3,1,1.875,1.875,0,0,11,8,0,0,4.162162162162162,2.0555555555555554,2.0,3,7,6,9,-1,0.05136986301369863,0.049342105263157895,3.0,3.0,22,24,0.0,0.0,5.25,2.625,0,0,1.75,1.3125,0,1,1,0
2020,8,18,3.0,22,7.0,13,11.0,9.0,13,0,0.375,1.125,4,1,12,14,2,3,2.2666666666666666,2.0,0.6,2,3,0,0,5,0.017964071856287425,0.041666666666666664,-11.0,-11.0,23,24,-6.0,6.0,1.375,0.875,0,0,0.10576923076923077,0.04861111111111111,0,1,1,0
2020,8,1,21.0,4,36.0,38,16.0,6.0,14,0,2.625,0.75,0,3,7,13,1,2,3.1875,2.0,0.8888888888888888,1,6,13,3,-13,0.07608695652173914,0.03773584905660377,5.0,2.0,24,24,15.0,-15.0,2.0,4.5,0,0,0.14285714285714285,4.5,0,1,1,0
2020,8,7,12.0,7,12.0,5,27.0,12.0,4,0,1.5,1.5,2,0,14,10,3,2,2.5,1.0,3.0,6,2,1,3,3,0.8,0.04152249134948097,4.0,3.0,24,24,0.0,0.0,3.375,1.5,0,0,0.84375,0.21428571428571427,1,0,0,1
2020,8,11,9.0,26,19.0,6,28.0,12.0,5,1,1.125,1.5,1,2,8,14,0,3,2.9047619047619047,1.6363636363636365,1.3636363636363635,6,14,5,5,6,0.041474654377880185,0.05217391304347826,2.0,1.0,24,25,-3.0,3.0,3.5,2.375,0,0,0.7,0.2159090909090909,0,1,1,0
2020,8,14,6.0,38,16.0,26,19.0,9.0,11,0,0.75,1.125,3,1,13,14,2,3,2.0,0.6,1.6,5,6,3,2,3,0.043478260869565216,0.03829787234042553,2.0,3.0,24,25,-3.0,3.0,2.375,2.0,0,0,0.2159090909090909,0.14285714285714285,1,0,1,0
2020,8,20,0.0,18,6.0,0,14.0,9.0,10,0,0.0,1.125,4,1,10,11,2,0,3.5,1.0,3.0,3,6,0,6,10,0.0,0.06976744186046512,-6.0,3.0,25,25,-9.0,9.0,1.75,0.75,0,0,0.175,0.0375,1,0,1,0
2020,9,18,9.0,13,11.0,34,21.0,15.0,7,1,1.0,1.6666666666666667,4,2,10,13,2,2,2.9166666666666665,1.8181818181818181,1.1818181818181819,4,4,6,5,11,0.04205607476635514,0.05415162454873646,1.0,3.0,25,26,-6.0,6.0,2.3333333333333335,1.2222222222222223,0,0,0.33333333333333337,0.06790123456790124,0,1,0,0
2020,9,5,18.0,30,43.0,4,40.0,24.0,1,0,2.0,2.6666666666666665,2,0,12,7,2,1,3.0416666666666665,1.7272727272727273,0.8181818181818182,4,1,6,6,4,0.05341246290801187,0.09523809523809523,3.0,7.0,26,26,-6.0,6.0,4.444444444444445,4.777777777777778,0,0,4.444444444444445,0.9555555555555555,0,1,0,1
2020,9,8,12.0,5,28.0,22,10.0,6.0,14,0,1.3333333333333333,0.6666666666666666,2,3,11,10,0,2,4.0,3.1666666666666665,0.4166666666666667,5,8,14,5,-6,0.036585365853658534,0.03296703296703297,2.0,2.0,27,26,6.0,-6.0,1.1111111111111112,3.111111111111111,0,0,0.07936507936507937,0.3888888888888889,0,1,1,0
2020,9,15,9.0,11,16.0,16,19.0,12.0,11,1,1.0,1.3333333333333333,3,1,13,10,2,2,1.0,0.0,1.0,4,11,2,3,4,0.3,0.10619469026548672,-8.0,1.0,27,27,-3.0,3.0,2.111111111111111,1.7777777777777777,0,0,0.19191919191919193,0.11851851851851851,1,0,1,0
2020,9,17,9.0,8,19.0,7,14.0,15.0,9,0,1.0,1.6666666666666667,3,1,13,8,2,0,2.0,2.0,0.0,11,4,6,6,8,0.04568527918781726,0.7142857142857143,2.0,3.0,28,27,-6.0,6.0,1.5555555555555556,2.111111111111111,0,0,0.1728395061728395,0.12418300653594772,0,1,0,1
2020,9,5,18.0,30,43.0,3,20.0,12.0,10,0,2.0,1.3333333333333333,2,1,9,14,0,3,3.5588235294117645,3.2777777777777777,0.8888888888888888,4,7,8,3,-5,0.05325443786982249,0.0425531914893617,3.0,3.0,28,27,6.0,-6.0,2.2222222222222223,4.777777777777778,0,0,0.22222222222222224,0.9555555555555555,0,1,1,0
2020,9,8,12.0,5,28.0,32,34.0,21.0,3,0,1.3333333333333333,2.3333333333333335,2,0,7,7,1,1,3.0689655172413794,2.588235294117647,0.4117647058823529,5,1,15,11,5,0.0364741641337386,0.08300395256916997,2.0,5.0,28,27,-9.0,9.0,3.7777777777777777,3.111111111111111,0,0,1.2592592592592593,0.3888888888888889,0,1,0,1
2020,9,10,12.0,3,20.0,18,7.0,3.0,20,0,1.3333333333333333,0.3333333333333333,1,4,8,14,0,3,1.0,0.0,0.0,4,8,8,2,-10,0.041379310344827586,0.1875,2.0,-5.0,29,27,9.0,-9.0,0.7777777777777778,2.2222222222222223,0,0,0.03888888888888889,0.22222222222222224,0,0,1,0
2020,9,14,6.0,22,10.0,32,34.0,21.0,3,0,0.6666666666666666,2.3333333333333335,3,0,9,8,0,0,3.1538461538461537,1.875,1.5,2,3,3,12,11,0.03571428571428571,0.08267716535433071,-11.0,3.0,29,27,-15.0,15.0,3.7777777777777777,1.1111111111111112,0,0,1.2592592592592593,0.07936507936507937,0,1,1,0
2020,9,1,24.0,4,40.0,11,16.0,9.0,15,0,2.6666666666666665,1.0,0,3,7,8,1,0,2.25,2.5,0.0,1,3,15,4,-14,0.08664259927797834,0.28125,4.0,3.0,29,27,15.0,-15.0,1.7777777777777777,4.444444444444445,0,0,0.11851851851851851,4.444444444444445,0,1,1,0
2020,10,17,9.0,26,27.0,39,26.0,15.0,10,1,0.9,1.5,3,1,10,13,2,2,3.260869565217391,1.5,1.6666666666666667,8,5,5,3,7,0.04128440366972477,0.055970149253731345,1.0,-12.0,29,27,-6.0,6.0,2.6,2.7,0,0,0.26,0.15882352941176472,1,0,0,1
2020,10,16,9.0,10,12.0,30,63.0,24.0,2,1,0.9,2.4,3,0,14,9,3,0,3.4545454545454546,0.8333333333333334,2.6666666666666665,5,7,1,10,14,0.09574468085106383,0.07868852459016394,3.0,5.0,29,27,-15.0,15.0,6.3,1.2,0,0,3.15,0.075,1,0,1,0
2020,10,11,15.0,7,14.0,13,11.0,9.0,15,1,1.5,0.9,1,3,13,14,2,3,2.5,1.0,0.0,7,6,3,0,-4,0.9375,0.041474654377880185,4.0,-11.0,29,28,6.0,-6.0,1.1,1.4,0,0,0.07333333333333333,0.12727272727272726,0,1,0,1
2020,10,14,12.0,8,23.0,0,14.0,9.0,20,0,1.2,0.9,3,4,11,8,0,0,2.5,2.142857142857143,0.5714285714285714,11,7,10,6,-6,0.06060606060606061,0.06923076923076923,3.0,2.0,30,28,3.0,-3.0,1.4,2.3,0,0,0.06999999999999999,0.16428571428571428,0,1,0,1
2020,10,8,15.0,16,21.0,6,36.0,15.0,7,0,1.5,1.5,2,2,8,13,0,2,2.75,1.4,1.4,4,14,6,7,1,0.14423076923076922,0.06493506493506493,5.0,2.0,31,28,0.0,0.0,3.6,2.1,0,0,0.5142857142857143,0.2625,0,0,1,0
2020,10,19,9.0,38,28.0,5,40.0,18.0,5,1,0.9,1.8,4,2,11,14,0,3,3.2777777777777777,0.6666666666666666,1.6666666666666667,7,4,6,4,14,0.06474820143884892,0.06206896551724138,3.0,4.0,31,29,-9.0,9.0,4.0,2.8,0,0,0.8,0.14736842105263157,1,0,0,1
2020,10,18,9.0,37,22.0,34,22.0,18.0,6,1,0.9,1.8,4,2,12,11,2,0,2.466666666666667,1.75,0.8125,6,4,8,6,12,0.030201342281879196,0.06474820143884892,1.0,4.0,31,30,-9.0,9.0,2.2,2.2,0,0,0.3666666666666667,0.12222222222222223,0,1,0,1
2020,10,4,21.0,32,42.0,4,52.0,27.0,1,1,2.1,2.7,0,0,7,8,1,0,2.5925925925925926,1.5333333333333334,1.2666666666666666,2,3,9,6,3,0.0860655737704918,0.1067193675889328,6.0,7.0,31,31,-6.0,6.0,5.2,4.2,0,0,5.2,1.05,0,1,1,0
2020,10,7,15.0,6,36.0,7,14.0,15.0,11,0,1.5,1.5,2,1,12,10,2,2,0.0,0.0,0.0,9,8,7,6,-4,0.06880733944954129,0.6818181818181818,2.0,2.0,32,31,0.0,0.0,1.4,3.6,0,0,0.12727272727272726,0.5142857142857143,0,0,0,1
2020,10,2,24.0,30,63.0,16,21.0,15.0,8,0,2.4,1.5,0,2,11,13,0,2,3.7142857142857144,4.142857142857143,0.5714285714285714,5,11,11,4,-6,0.07079646017699115,0.13157894736842105,3.0,1.0,33,31,9.0,-9.0,2.1,6.3,0,0,0.2625,3.15,0,1,1,0
2020,11,17,9.0,0,14.0,10,14.0,9.0,19,0,0.8181818181818182,0.8181818181818182,3,4,12,7,2,1,2.4,1.5,1.5,3,3,1,6,-2,0.07758620689655173,0.10714285714285714,3.0,3.0,33,31,0.0,0.0,1.2727272727272727,1.2727272727272727,0,0,0.06698564593301436,0.0748663101604278,0,0,0,0
2020,11,5,21.0,34,23.0,39,29.0,18.0,3,0,1.9090909090909092,1.6363636363636365,2,0,8,11,0,0,2.84,1.9285714285714286,1.0,4,6,6,6,2,0.07167235494880546,0.06691449814126393,5.0,5.0,34,31,3.0,-3.0,2.6363636363636362,2.090909090909091,0,0,0.8787878787878788,0.41818181818181815,0,1,1,0
2020,11,14,9.0,22,18.0,6,40.0,18.0,6,0,0.8181818181818182,1.6363636363636365,3,2,11,12,0,2,3.125,2.125,1.75,3,16,5,7,8,0.05325443786982249,0.07758620689655173,2.0,2.0,34,31,-9.0,9.0,3.6363636363636362,1.6363636363636365,0,0,0.6060606060606061,0.1168831168831169,0,1,1,0
2020,11,1,30.0,4,54.0,13,15.0,12.0,12,0,2.727272727272727,1.0909090909090908,0,1,7,13,1,2,2.2916666666666665,1.9230769230769231,0.3076923076923077,2,6,18,2,-11,0.1079136690647482,0.05504587155963303,5.0,2.0,35,31,18.0,-18.0,1.3636363636363635,4.909090909090909,0,0,0.11363636363636363,4.909090909090909,0,1,1,0
2020,11,7,15.0,8,25.0,18,7.0,3.0,20,0,1.3636363636363635,0.2727272727272727,2,4,7,14,1,3,2.0,2.0,0.0,11,10,12,2,-13,0.07537688442211055,0.17647058823529413,4.0,1.0,35,31,12.0,-12.0,0.6363636363636364,2.272727272727273,0,0,0.031818181818181815,0.32467532467532473,0,1,0,1
2020,11,9,18.0,16,29.0,37,22.0,9.0,15,0,1.6363636363636365,0.8181818181818182,1,3,9,10,0,2,2.1818181818181817,0.6,1.8,4,6,8,4,-6,0.17142857142857143,0.03225806451612903,4.0,2.0,35,31,9.0,-9.0,2.0,2.6363636363636362,0,0,0.13333333333333333,0.29292929292929293,1,0,1,0
2020,11,11,15.0,3,28.0,32,42.0,21.0,4,1,1.3636363636363635,1.9090909090909092,1,0,9,10,0,2,3.0,1.8461538461538463,1.0769230769230769,4,5,10,13,7,0.05154639175257732,0.08235294117647059,2.0,2.0,35,32,-6.0,6.0,3.8181818181818183,2.5454545454545454,0,0,0.9545454545454546,0.23140495867768596,0,1,1,0
2020,11,3,18.0,39,29.0,22,18.0,9.0,14,0,1.6363636363636365,0.8181818181818182,0,3,7,14,1,3,2.5,1.7777777777777777,0.7777777777777778,3,9,9,5,-11,0.06545454545454546,0.04918032786885246,5.0,2.0,35,32,9.0,-9.0,1.6363636363636365,2.6363636363636362,0,0,0.1168831168831169,0.8787878787878788,0,1,1,0
2020,11,2,30.0,30,77.0,8,25.0,15.0,7,0,2.727272727272727,1.3636363636363635,0,2,7,13,1,2,3.625,3.1818181818181817,0.8181818181818182,5,6,13,4,-5,0.08823529411764706,0.07177033492822966,4.0,4.0,36,32,15.0,-15.0,2.272727272727273,7.0,0,0,0.32467532467532473,3.5,0,1,1,0
2020,11,12,12.0,13,15.0,38,28.0,9.0,16,1,1.0909090909090908,0.8181818181818182,1,3,14,12,3,2,1.875,1.2,0.8,5,8,6,3,-4,0.05581395348837209,0.05625,1.0,3.0,36,33,3.0,-3.0,2.5454545454545454,1.3636363636363635,0,0,0.1590909090909091,0.11363636363636363,0,1,1,0
2020,12,16,9.0,10,15.0,16,31.0,21.0,7,0,0.75,1.75,3,2,14,12,3,2,3.8333333333333335,4.0,0.3333333333333333,8,13,2,4,9,0.09473684210526316,0.1826086956521739,3.0,3.0,37,33,-12.0,12.0,2.5833333333333335,1.25,0,0,0.36904761904761907,0.078125,0,1,1,0
2020,12,15,12.0,0,16.0,4,56.0,33.0,1,1,1.0,2.75,3,0,9,9,0,0,2.0,0.5,1.5,4,3,3,8,14,0.10256410256410256,0.12992125984251968,4.0,6.0,37,33,-21.0,21.0,4.666666666666667,1.3333333333333333,0,0,4.666666666666667,0.08888888888888888,1,0,0,1
2020,12,20,3.0,18,9.0,5,43.0,21.0,2,1,0.25,1.75,4,0,13,13,2,2,10.0,0.0,0.0,3,4,1,7,18,0.17647058823529413,0.07216494845360824,1.0,4.0,37,34,-18.0,18.0,3.5833333333333335,0.75,0,0,1.7916666666666667,0.0375,0,0,1,0
2020,12,10,15.0,3,28.0,11,20.0,9.0,18,0,1.25,0.75,1,4,12,10,2,2,4.0,1.0,2.0,5,6,10,5,-8,0.05136986301369863,0.2727272727272727,1.0,2.0,38,34,6.0,-6.0,1.6666666666666667,2.3333333333333335,0,0,0.0925925925925926,0.23333333333333334,1,0,1,0
2020,12,10,15.0,3,28.0,5,43.0,21.0,2,1,1.25,1.75,1,0,9,11,0,0,2.967741935483871,0.8571428571428571,1.6428571428571428,5,4,11,8,8,0.051194539249146756,0.07191780821917808,1.0,3.0,38,34,-6.0,6.0,3.5833333333333335,2.3333333333333335,0,0,1.7916666666666667,0.23333333333333334,1,0,0,1
2020,12,11,18.0,8,29.0,39,37.0,21.0,6,1,1.5,1.75,1,2,7,8,1,0,3.090909090909091,1.4,1.1,12,8,14,6,5,0.09,0.07777777777777778,3.0,4.0,38,35,-3.0,3.0,3.0833333333333335,2.4166666666666665,0,0,0.513888888888889,0.2196969696969697,0,1,0,1
2020,12,7,21.0,16,31.0,5,43.0,21.0,2,1,1.75,1.75,2,0,11,7,0,1,3.2142857142857144,0.8571428571428571,1.8571428571428572,5,6,10,11,5,0.19811320754716982,0.07167235494880546,3.0,1.0,38,36,0.0,0.0,3.5833333333333335,2.5833333333333335,0,0,1.7916666666666667,0.36904761904761907,1,0,1,0
2020,12,4,24.0,34,27.0,32,43.0,24.0,5,0,2.0,2.0,0,2,9,13,0,2,2.92,1.6428571428571428,1.0,4,5,8,14,-1,0.08163265306122448,0.09375,5.0,1.0,38,36,0.0,0.0,3.5833333333333335,2.25,0,0,0.7166666666666667,0.5625,0,1,1,0
2020,12,13,15.0,7,14.0,0,16.0,12.0,15,0,1.25,1.0,1,3,12,10,2,2,0.0,0.0,0.0,9,9,3,6,-2,0.8823529411764706,0.0916030534351145,1.0,2.0,38,36,3.0,-3.0,1.3333333333333333,1.1666666666666667,0,0,0.08888888888888888,0.08974358974358974,0,0,0,0
2020,12,14,12.0,22,30.0,10,15.0,9.0,16,0,1.0,0.75,3,3,7,8,1,0,2.75,2.0,1.0,6,5,9,7,-2,0.07058823529411765,0.10588235294117647,3.0,2.0,38,36,3.0,-3.0,1.25,2.5,0,0,0.078125,0.17857142857142858,0,1,0,1
2020,13,15,12.0,38,30.0,37,23.0,9.0,18,1,0.9230769230769231,0.6923076923076923,3,4,8,14,0,3,2.4615384615384617,0.6,1.8,10,8,6,5,-3,0.08571428571428572,0.03214285714285714,4.0,1.0,38,37,3.0,-3.0,1.7692307692307692,2.3076923076923075,0,0,0.09829059829059829,0.15384615384615383,1,0,0,1
2020,13,17,9.0,11,20.0,13,15.0,12.0,10,1,0.6923076923076923,0.9230769230769231,3,1,12,12,2,2,1.0,0.5,0.5,5,7,2,2,7,0.2903225806451613,0.0547945205479452,3.0,1.0,38,37,-3.0,3.0,1.1538461538461537,1.5384615384615385,0,0,0.11538461538461538,0.0904977375565611,0,0,1,0
2020,13,19,3.0,18,9.0,6,46.0,18.0,7,1,0.23076923076923078,1.3846153846153846,4,2,12,10,2,2,3.0,2.0,1.0,4,20,1,10,12,0.16666666666666666,0.07725321888412018,1.0,2.0,38,38,-15.0,15.0,3.5384615384615383,0.6923076923076923,0,0,0.5054945054945055,0.03643724696356275,0,1,1,0
2020,13,6,21.0,16,31.0,26,28.0,9.0,16,0,1.6153846153846154,0.6923076923076923,2,3,8,14,0,3,2.7142857142857144,2.0,0.0,9,9,10,4,-10,0.19626168224299065,0.038135593220338986,2.0,0.0,39,38,12.0,-12.0,2.1538461538461537,2.3846153846153846,0,0,0.1346153846153846,0.3974358974358974,0,1,0,0
2020,13,1,36.0,4,60.0,34,30.0,27.0,4,0,2.769230769230769,2.076923076923077,0,0,7,7,1,1,3.0869565217391304,2.3636363636363638,0.8181818181818182,2,4,19,7,-3,0.12903225806451613,0.0967741935483871,5.0,6.0,40,38,9.0,-9.0,2.3076923076923075,4.615384615384615,0,0,0.5769230769230769,4.615384615384615,0,1,1,0
2020,13,11,12.0,0,20.0,34,30.0,27.0,4,1,0.9230769230769231,2.076923076923077,1,0,12,8,2,0,2.0,0.8,0.6,6,6,4,7,7,0.1016949152542373,0.09642857142857143,3.0,4.0,40,38,-15.0,15.0,2.3076923076923075,1.5384615384615385,0,0,0.5769230769230769,0.13986013986013987,0,1,0,0
2020,13,7,18.0,6,46.0,8,29.0,18.0,9,0,1.3846153846153846,1.3846153846153846,2,1,9,12,0,2,2.5789473684210527,1.5555555555555556,0.8888888888888888,9,8,8,4,-2,0.0821917808219178,0.08571428571428572,3.0,5.0,40,38,0.0,0.0,2.230769230769231,3.5384615384615383,0,0,0.24786324786324787,0.5054945054945055,0,1,0,1
2020,13,10,12.0,13,15.0,18,9.0,3.0,19,0,0.9230769230769231,0.23076923076923078,1,4,14,14,3,3,3.0,2.0,1.0,6,12,6,3,-9,0.05555555555555555,0.16666666666666666,1.0,1.0,41,38,9.0,-9.0,0.6923076923076923,1.1538461538461537,0,0,0.03643724696356275,0.11538461538461538,0,1,1,0
2020,13,14,12.0,10,25.0,4,60.0,36.0,1,1,0.9230769230769231,2.769230769230769,3,0,13,11,2,0,2.5,0.5,1.5,8,4,4,10,13,0.125,0.1411764705882353,3.0,4.0,41,38,-24.0,24.0,4.615384615384615,1.9230769230769231,0,0,4.615384615384615,0.13736263736263737,1,0,0,1
2020,13,11,12.0,0,20.0,30,81.0,33.0,3,1,0.9230769230769231,2.5384615384615383,1,0,10,11,2,0,3.6875,0.8571428571428571,2.7142857142857144,8,8,5,13,8,0.10084033613445378,0.10784313725490197,1.0,6.0,41,38,-21.0,21.0,6.230769230769231,1.5384615384615385,0,0,2.076923076923077,0.13986013986013987,1,0,0,0
2020,14,4,30.0,34,38.0,7,20.0,18.0,10,0,2.142857142857143,1.2857142857142858,0,1,11,14,0,3,4.0,0.0,0.0,6,9,11,6,-6,0.1016949152542373,0.782608695652174,5.0,2.0,42,38,12.0,-12.0,1.4285714285714286,2.7142857142857144,0,0,0.14285714285714285,0.6785714285714286,0,0,1,0
2020,14,17,9.0,11,22.0,5,88.0,30.0,5,1,0.6428571428571429,2.142857142857143,3,2,10,7,2,1,4.333333333333333,0.0,6.0,8,6,3,15,12,0.28125,0.10204081632653061,2.0,3.0,42,39,-21.0,21.0,6.285714285714286,1.5714285714285714,0,0,1.2571428571428571,0.09243697478991597,1,0,0,1
2020,14,19,9.0,26,28.0,16,33.0,24.0,7,0,0.6428571428571429,1.7142857142857142,4,2,14,10,3,2,2.625,1.2,1.8,11,15,6,4,12,0.0410958904109589,0.20689655172413793,1.0,4.0,42,39,-15.0,15.0,2.357142857142857,2.0,0,0,0.336734693877551,0.10526315789473684,1,0,1,0
2020,14,1,42.0,4,72.0,37,24.0,12.0,13,0,3.0,0.8571428571428571,0,1,7,13,1,2,2.5416666666666665,1.6666666666666667,0.8333333333333334,2,8,21,6,-12,0.15,0.042704626334519574,6.0,2.0,42,39,30.0,-30.0,1.7142857142857142,5.142857142857143,0,0,0.13186813186813187,5.142857142857143,0,1,1,0
2020,14,9,18.0,3,42.0,13,25.0,18.0,8,0,1.2857142857142858,1.2857142857142858,1,2,12,9,2,0,2.1052631578947367,1.5454545454545454,0.7272727272727273,8,8,13,5,1,0.061224489795918366,0.08181818181818182,1.0,3.0,42,39,0.0,0.0,1.7857142857142858,3.0,0,0,0.22321428571428573,0.3333333333333333,0,1,0,0
2020,14,16,12.0,38,30.0,18,9.0,3.0,20,1,0.8571428571428571,0.21428571428571427,3,4,10,14,2,3,2.5,1.0,0.0,11,13,6,3,-4,0.0851063829787234,0.15789473684210525,2.0,0.0,42,39,9.0,-9.0,0.6428571428571429,2.142857142857143,0,0,0.03214285714285715,0.13392857142857142,0,1,1,0
2020,14,3,36.0,30,89.0,22,34.0,15.0,12,1,2.5714285714285716,1.0714285714285714,0,1,7,14,1,3,3.4545454545454546,3.0,0.9090909090909091,5,11,15,6,-9,0.10557184750733138,0.08152173913043478,6.0,4.0,42,39,21.0,-21.0,2.4285714285714284,6.357142857142857,0,0,0.20238095238095236,2.119047619047619,0,1,1,0
2020,14,13,12.0,37,24.0,11,22.0,9.0,17,0,0.8571428571428571,0.6428571428571429,1,3,10,14,2,3,3.4,2.5,1.0,7,7,8,5,-4,0.04013377926421405,0.2647058823529412,2.0,0.0,43,39,3.0,-3.0,1.5714285714285714,1.7142857142857142,0,0,0.09243697478991597,0.13186813186813187,0,1,0,0
2020,14,14,12.0,10,27.0,34,38.0,30.0,4,1,0.8571428571428571,2.142857142857143,3,0,12,9,2,0,3.0,2.5,2.25,10,7,5,9,10,0.12371134020618557,0.10676156583629894,1.0,4.0,43,40,-18.0,18.0,2.7142857142857144,1.9285714285714286,0,0,0.6785714285714286,0.13775510204081634,0,1,0,1
2020,14,10,18.0,7,20.0,4,72.0,42.0,1,1,1.2857142857142858,3.0,1,0,9,7,0,1,3.5,0.0,0.0,10,5,6,12,9,1.0,0.1640625,2.0,5.0,43,40,-24.0,24.0,5.142857142857143,1.4285714285714286,0,0,5.142857142857143,0.14285714285714285,0,0,0,1
2020,15,2,33.0,5,92.0,3,47.0,21.0,9,0,2.2,1.4,0,1,7,14,1,3,3.03125,2.8823529411764706,0.47058823529411764,6,10,17,4,-7,0.1,0.07420494699646643,8.0,5.0,43,40,12.0,-12.0,3.1333333333333333,6.133333333333334,0,0,0.34814814814814815,3.066666666666667,0,1,1,0
2020,15,6,24.0,6,58.0,26,31.0,12.0,14,0,1.6,0.8,2,3,11,14,0,3,2.8636363636363638,1.5,1.3,10,11,10,4,-8,0.10909090909090909,0.05063291139240506,4.0,1.0,44,40,12.0,-12.0,2.066666666666667,3.8666666666666667,0,0,0.14761904761904762,0.6444444444444445,0,1,1,0
2020,15,15,12.0,0,26.0,38,31.0,12.0,18,0,0.8,0.8,3,4,14,9,3,0,3.111111111111111,3.3333333333333335,1.0,12,8,6,4,-3,0.1,0.07453416149068323,0.0,3.0,45,40,0.0,0.0,2.066666666666667,1.7333333333333334,0,0,0.11481481481481483,0.11555555555555556,0,1,0,1
2020,15,20,6.0,18,12.0,30,90.0,36.0,1,1,0.4,2.4,4,0,10,7,2,1,3.6666666666666665,0.0,1.0,6,9,1,17,19,0.3157894736842105,0.11726384364820847,2.0,7.0,45,40,-30.0,30.0,6.0,0.8,0,0,6.0,0.04,1,0,1,0
2020,15,3,36.0,34,54.0,13,26.0,18.0,10,0,2.4,1.2,0,1,7,12,1,2,2.84,2.076923076923077,0.7692307692307693,6,13,14,6,-7,0.12162162162162163,0.08144796380090498,5.0,2.0,46,40,18.0,-18.0,1.7333333333333334,3.6,0,0,0.17333333333333334,1.2,0,1,1,0
2020,15,6,24.0,6,58.0,5,92.0,33.0,2,1,1.6,2.2,2,0,7,7,1,1,4.576923076923077,1.4545454545454546,2.5454545454545454,10,6,11,17,4,0.1085972850678733,0.11186440677966102,3.0,4.0,46,40,-9.0,9.0,6.133333333333334,3.8666666666666667,0,0,3.066666666666667,0.6444444444444445,1,0,0,1
2020,15,14,12.0,26,31.0,10,27.0,12.0,17,0,0.8,0.8,3,3,13,10,2,2,3.5,0.0,0.0,12,7,9,8,-3,0.05454545454545454,0.13953488372093023,1.0,2.0,46,40,0.0,0.0,1.8,2.066666666666667,0,0,0.10588235294117647,0.14761904761904762,0,0,0,1
2020,15,8,24.0,32,45.0,7,28.0,18.0,11,0,1.6,1.2,2,1,8,14,0,3,1.5,2.0,0.0,4,12,9,6,-3,0.09795918367346938,0.75,5.0,1.0,46,40,6.0,-6.0,1.8666666666666667,3.0,0,0,0.1696969696969697,0.375,0,1,1,0
2020,15,1,36.0,30,90.0,13,26.0,18.0,10,0,2.4,1.2,0,1,8,10,0,2,3.4814814814814814,2.9285714285714284,0.7857142857142857,7,16,16,6,-9,0.10526315789473684,0.08108108108108109,4.0,2.0,47,40,18.0,-18.0,1.7333333333333334,6.0,0,0,0.17333333333333334,6.0,0,1,1,0
2020,15,12,18.0,8,31.0,11,22.0,9.0,19,0,1.2,0.6,1,4,8,14,0,3,1.0,0.0,1.0,16,8,14,5,-7,0.08955223880597014,0.2571428571428571,2.0,0.0,47,40,9.0,-9.0,1.4666666666666666,2.066666666666667,0,0,0.07719298245614034,0.17222222222222225,1,0,0,1
2020,16,10,24.0,16,34.0,4,100.0,48.0,1,1,1.5,3.0,1,0,9,7,0,1,3.0,0.25,1.5,9,7,12,16,9,0.2222222222222222,0.1867704280155642,2.0,5.0,47,40,-24.0,24.0,6.25,2.125,0,0,6.25,0.2125,1,0,0,1
2020,16,4,39.0,34,60.0,18,14.0,6.0,20,0,2.4375,0.375,0,4,7,13,1,2,2.3333333333333335,2.0,1.0,6,14,17,6,-16,0.13131313131313133,0.3,5.0,1.0,48,40,33.0,-33.0,0.875,3.75,0,0,0.04375,0.9375,0,1,1,0
2020,16,5,39.0,5,108.0,0,27.0,15.0,17,0,2.4375,0.9375,2,3,7,14,1,3,3.642857142857143,3.0,1.125,7,12,19,7,-12,0.11782477341389729,0.11363636363636363,9.0,2.0,48,40,24.0,-24.0,1.6875,6.75,0,0,0.09926470588235294,1.35,0,1,1,0
